time,gFx,gFy,gFz,TgF
2.379000,0.6396,-0.0706,0.8346,1.054
2.381000,0.6337,-0.0718,0.8219,1.040
2.382000,0.6301,-0.0713,0.8165,1.034
2.385000,0.6213,-0.0711,0.7994,1.015
2.387000,0.6196,-0.0726,0.7933,1.009
2.388000,0.6174,-0.0730,0.7872,1.003
2.391000,0.6179,-0.0743,0.7757,0.994
2.395000,0.6223,-0.0760,0.7662,0.990
2.395000,0.6276,-0.0765,0.7549,0.985
2.402000,0.6286,-0.0748,0.7491,0.981
2.403000,0.6289,-0.0691,0.7373,0.972
2.403000,0.6272,-0.0655,0.7295,0.964
2.403000,0.6257,-0.0613,0.7139,0.951
2.405000,0.6242,-0.0564,0.7000,0.940
2.407000,0.6242,-0.0547,0.6926,0.934
2.412000,0.6191,-0.0516,0.6770,0.919
2.412000,0.6159,-0.0508,0.6640,0.907
2.417000,0.6142,-0.0494,0.6570,0.901
2.417000,0.6052,-0.0474,0.6399,0.882
2.418000,0.6020,-0.0467,0.6352,0.876
2.418000,0.6010,-0.0459,0.6311,0.873
2.421000,0.5981,-0.0447,0.6250,0.866
2.423000,0.5951,-0.0440,0.6174,0.859
2.426000,0.5878,-0.0435,0.6115,0.849
2.427000,0.5878,-0.0435,0.6115,0.849
2.431000,0.5842,-0.0423,0.6079,0.844
2.431000,0.5824,-0.0415,0.6081,0.843
2.433000,0.5771,-0.0393,0.6081,0.839
2.436000,0.5702,-0.0388,0.6125,0.838
2.436000,0.5668,-0.0398,0.6149,0.837
2.439000,0.5636,-0.0366,0.6196,0.838
2.443000,0.5624,-0.0359,0.6281,0.844
2.444000,0.5639,-0.0354,0.6340,0.849
2.445000,0.5683,-0.0364,0.6628,0.874
2.446000,0.5712,-0.0364,0.6728,0.883
2.449000,0.5756,-0.0366,0.6833,0.894
2.451000,0.5798,-0.0371,0.7063,0.915
2.453000,0.5785,-0.0371,0.7276,0.930
2.458000,0.5793,-0.0337,0.7425,0.942
2.458000,0.5785,-0.0325,0.7483,0.946
